STT,Ho va ten,Ma sinh vien,Chuyen can,Kiem tra giua ky,Diem BTL,Kiem tra cuoi ky,TBM
2593,Tran Ngoc Tuan,B24DCKT369,7.3,1.8,8.2,7.1,6.1
2594,Doan Gia Nga,B24DCVT636,9.6,7.0,1.0,4.8,5.6
2595,Ly Duc Binh,B21DCAT477,8.3,5.9,7.9,2.9,6.2
2596,Ly Quoc Ly,B22DCCN702,6.1,5.9,1.6,7.5,5.3
2597,Bui Minh Viet,B23DCPT925,9.3,1.0,8.7,7.6,6.7
2598,Duong Quoc Nhi,B24DCKH891,7.1,3.1,8.5,7.1,6.4
2599,Vu Gia Thao,B22DCQT153,8.6,7.5,4.0,7.0,6.8
2600,Dang Cong Quan,B21DCKH233,7.8,3.8,5.2,2.3,4.8
2601,Ta Thanh Minh,B23DCBC960,6.8,9.0,1.2,6.0,5.8
2602,Dang Van Quang,B24DCMR058,8.8,2.0,1.5,7.7,5.0
2603,Ho Quang Ha,B24DCQT422,7.2,5.3,5.3,5.0,5.7
2604,Vu Quoc Tuan,B23DCKT912,7.1,0.5,10.0,6.3,6.0
2605,Mai Cong Quan,B22DCQT217,6.6,7.6,0.6,1.6,4.1
2606,Mai Gia Hoa,B23DCBC176,6.8,9.2,4.4,5.3,6.4
2607,Ho Thi Duy,B23DCKT672,7.3,8.2,7.1,3.5,6.5
2608,Duong Manh Nam,B21DCPT319,6.9,6.4,6.3,0.5,5.0
2609,Tran Ngoc Linh,B22DCMR512,6.0,5.4,6.9,4.0,5.6
2610,Dang Huu Yen,B23DCBC043,8.6,6.0,1.5,2.9,4.8
2611,Ngo Duc Mai,B24DCFT641,7.3,7.1,1.4,0.9,4.2
2612,Huynh Minh Duy,B21DCFT620,7.6,5.6,6.5,7.6,6.8
2613,Ho Ngoc Hung,B21DCBC748,7.4,7.1,4.3,8.5,6.8
2614,Hoang Duc Phong,B22DCKH272,8.8,2.4,2.3,5.1,4.7
2615,Do Manh Quan,B22DCCN817,6.6,9.0,0.1,7.4,5.8
2616,Bui Huu Anh,B22DCCN698,7.8,7.1,3.5,1.2,4.9
2617,Ly Manh Ngan,B24DCCN849,7.5,2.4,8.9,2.9,5.4
2618,Phan Thu Yen,B24DCMR490,10.0,8.3,4.7,7.7,7.7
2619,Do Gia Bao,B22DCPT553,9.0,3.2,6.0,4.3,5.6
2620,Dinh Xuan Tam,B24DCFT724,8.8,5.5,0.3,4.3,4.7
2621,Dang Duc Dung,B24DCMR997,9.5,2.7,1.2,7.4,5.2
2622,Phan Huu Phuc,B22DCMR065,9.2,4.3,3.0,4.4,5.2
2623,Ly Huu Thao,B24DCCN956,7.5,3.8,6.0,8.8,6.5
2624,Nguyen Xuan Tu,B24DCVT194,7.3,7.0,6.5,0.9,5.4
2625,Mai Dinh Ngan,B22DCFT663,9.7,4.4,9.3,0.4,5.9
2626,Ho Thanh Binh,B23DCCN439,8.5,9.8,7.7,5.5,7.9
2627,Hoang Quang Giang,B23DCAT783,9.8,8.7,6.8,1.4,6.7
2628,Hoang Quang Hieu,B24DCVT027,8.1,7.1,0.2,4.0,4.8
2629,Dinh Manh Long,B21DCBC722,8.1,5.0,5.9,7.2,6.5
2630,Vu Thi Tu,B22DCKH365,7.2,3.0,2.4,7.1,4.9
2631,Tran Van Hung,B21DCMR258,6.7,2.5,7.4,3.0,4.9
2632,Duong Thanh Tam,B22DCVT680,7.3,7.8,6.8,0.1,5.5
2633,Mai Minh Huy,B21DCMR125,6.7,2.5,8.3,9.8,6.8
2634,Tran Xuan Thang,B22DCPT357,9.8,2.5,8.6,3.7,6.1
2635,Ta Quang Phuong,B23DCCN675,8.3,0.1,5.5,6.8,5.2
2636,Ly Minh Son,B22DCPT152,8.3,1.6,3.1,2.0,3.8
2637,Doan Huu Duy,B23DCFT980,7.5,5.0,7.3,5.6,6.3
2638,Doan Thi Thang,B24DCMR349,8.9,8.4,2.9,3.2,5.8
2639,Dang Quang Hoa,B23DCAT192,9.6,5.6,2.4,1.6,4.8
2640,Duong Cong Lan,B24DCFT914,7.8,5.7,2.9,4.8,5.3
2641,Huynh Gia Trung,B24DCBC165,7.6,1.4,6.7,0.6,4.1
2642,Ta Cong Hung,B23DCCN482,9.5,2.8,9.4,6.9,7.2
2643,Nguyen Duc Hoa,B21DCKH659,7.4,8.9,6.7,4.2,6.8
2644,Do Thu Son,B24DCQT416,9.3,4.5,7.1,5.6,6.6
2645,Nguyen Manh Nam,B24DCKH373,8.2,9.4,10.0,5.8,8.3
2646,Dang Manh Mai,B23DCPT449,6.6,6.5,5.3,5.3,5.9
2647,Doan Huu Duy,B21DCFT729,7.4,2.8,0.3,4.1,3.6
2648,Huynh Minh Duy,B21DCVT538,7.0,5.2,3.4,7.9,5.9
2649,Vu Thi Yen,B23DCCN209,7.3,2.8,7.7,1.9,4.9
2650,Ngo Ngoc Viet,B22DCFT999,6.5,7.7,3.3,4.9,5.6
2651,Ta Quang Thang,B22DCKH870,7.8,0.9,7.1,6.5,5.6
2652,Dinh Ngoc Ngan,B21DCQT200,8.8,3.0,4.0,0.5,4.1
2653,Dang Quang Nam,B21DCQT290,7.5,9.5,9.8,6.6,8.3
2654,Hoang Huu Anh,B23DCPT402,7.2,2.8,9.7,6.2,6.5
2655,Phan Xuan Tu,B22DCFT685,7.7,2.3,9.9,3.8,5.9
2656,Ngo Minh Son,B21DCVT446,9.7,2.0,7.5,8.3,6.9
2657,Le Duc Linh,B23DCKH287,7.4,3.8,2.9,9.2,5.8
2658,Pham Minh Quang,B23DCQT077,7.8,3.4,0.7,6.3,4.5
2659,Ly Quang Minh,B24DCKH727,9.7,2.8,1.9,6.0,5.1
2660,Duong Manh Phuc,B24DCFT713,8.9,6.0,6.6,3.1,6.2
2661,Do Duc Hung,B22DCKT593,7.0,1.3,4.7,5.0,4.5
2662,Ta Xuan Duy,B24DCBC626,8.4,7.9,2.1,5.4,6.0
2663,Ta Duc Phuc,B22DCFT955,7.4,5.5,3.8,4.4,5.3
2664,Do Thu Nhi,B23DCAT643,8.8,1.3,8.5,4.0,5.7
2665,Doan Manh Duy,B21DCKH215,7.8,9.3,1.0,3.5,5.4
2666,Pham Duc Chi,B23DCFT918,9.5,2.1,1.3,2.4,3.8
2667,Vo Quoc Thang,B21DCCN622,9.6,2.4,1.2,3.9,4.3
2668,Tran Duc Phuong,B23DCFT103,7.8,0.6,6.8,1.1,4.1
2669,Ngo Bao Ly,B23DCAT708,7.9,1.6,8.5,1.9,5.0
2670,Phan Thi Ngoc,B21DCMR285,6.9,8.1,8.0,7.8,7.7
2671,Ngo Bao Anh,B24DCMR660,7.6,1.2,0.2,0.3,2.3
2672,Le Manh Lan,B22DCFT668,6.3,8.7,4.5,7.0,6.6
2673,Doan Minh Ly,B24DCMR240,7.2,5.4,8.6,8.5,7.4
2674,Mai Ngoc Tuan,B23DCCN535,7.5,9.9,2.9,9.9,7.5
2675,Le Duc Giang,B24DCQT631,6.6,5.9,7.2,7.3,6.8
2676,Doan Bao Quang,B22DCPT492,8.3,3.9,8.3,0.9,5.3
2677,Hoang Thu Quang,B22DCVT543,7.2,9.0,7.4,8.0,7.9
2678,Do Cong Ly,B23DCCN107,6.8,1.5,2.9,5.1,4.1
2679,Tran Ngoc Anh,B22DCMR953,8.7,1.2,7.9,9.4,6.8
2680,Bui Quoc Giang,B22DCFT601,9.1,5.9,6.4,6.7,7.0
2681,Huynh Bao Chi,B23DCQT629,7.2,0.4,4.2,6.3,4.5
2682,Huynh Manh Huy,B24DCBC339,7.4,8.5,4.8,6.0,6.7
2683,Mai Cong Minh,B21DCAT332,8.5,5.9,8.3,0.7,5.9
2684,Vo Huu Long,B23DCMR371,8.5,8.4,8.9,0.5,6.6
2685,Nguyen Quang Quang,B21DCBC598,7.0,9.2,9.7,5.4,7.8
2686,Huynh Xuan Giang,B23DCBC932,8.7,3.2,7.3,6.0,6.3
2687,Doan Xuan Thao,B24DCCN337,6.6,0.1,2.6,0.2,2.4
2688,Huynh Minh Tu,B24DCAT448,7.2,8.2,1.1,4.5,5.2
2689,Duong Ngoc Phuc,B23DCCN576,7.4,9.4,6.7,2.8,6.6
2690,Duong Manh An,B21DCPT625,9.3,5.3,1.7,9.6,6.5
2691,Ho Dinh Chi,B23DCAT068,8.2,7.4,1.3,9.3,6.5
2692,Vu Manh Thao,B24DCMR549,7.1,4.2,5.7,1.0,4.5
2693,Bui Van Lan,B23DCKH637,9.5,9.8,1.0,1.0,5.3
2694,Bui Manh Trang,B22DCKH747,6.6,8.8,3.8,8.5,6.9
2695,Ho Minh Trang,B22DCVT737,8.4,7.7,3.1,7.0,6.6
2696,Dang Cong Anh,B23DCBC939,6.3,9.9,5.1,5.7,6.7
2697,Phan Huu Quan,B23DCFT314,6.1,2.1,4.6,8.6,5.3
2698,Dinh Thanh Huy,B21DCMR023,8.7,7.2,8.8,4.6,7.3
2699,Bui Quang Trung,B24DCAT116,7.1,2.1,9.5,4.5,5.8
2700,Duong Van Vy,B21DCKT981,7.7,5.2,2.1,5.5,5.1
2701,Dinh Quang Huong,B23DCMR348,10.0,3.2,8.7,7.5,7.3
2702,Duong Minh Viet,B22DCMR994,7.7,7.2,1.5,1.3,4.4
2703,Do Quoc Nga,B23DCQT720,6.8,6.7,9.4,7.6,7.6
2704,Ly Thanh Hoa,B23DCQT910,9.2,0.7,6.3,5.5,5.4
2705,Vo Thu Phuong,B21DCKH234,7.5,8.8,3.5,9.0,7.2
2706,Vu Manh Duy,B21DCKT527,9.1,1.6,8.1,7.5,6.6
2707,Ngo Huu Phuc,B22DCKT929,9.0,3.8,2.4,4.3,4.9
2708,Duong Quoc Giang,B24DCMR714,6.7,2.9,2.4,2.8,3.7
2709,Nguyen Xuan Huy,B22DCBC796,6.5,8.4,5.7,6.1,6.7
2710,Le Cong Khanh,B21DCPT144,9.9,0.4,0.1,9.1,4.9
2711,Huynh Ngoc Duy,B22DCFT457,7.3,4.3,1.5,9.3,5.6
2712,Vu Minh Ha,B22DCFT517,9.2,1.5,3.9,3.5,4.5
2713,Phan Gia Nam,B23DCVT528,9.1,4.7,7.5,1.3,5.7
2714,Vo Minh Ngan,B21DCFT088,9.7,5.9,7.0,0.8,5.9
2715,Vu Thi Minh,B24DCAT043,6.8,7.0,1.0,3.0,4.5
2716,Duong Van Thang,B23DCMR957,6.8,4.7,1.9,7.9,5.3
2717,Ta Bao An,B21DCVT776,9.1,5.4,1.4,3.1,4.8
2718,Nguyen Quoc Phong,B24DCCN135,8.8,1.7,5.8,9.0,6.3
2719,Huynh Cong Giang,B23DCKT691,8.8,4.1,3.3,5.6,5.4
2720,Tran Quang Quan,B24DCQT955,7.0,7.8,0.6,6.3,5.4
2721,Huynh Thanh Hieu,B23DCBC026,7.1,7.3,1.8,0.3,4.1
2722,Do Thanh Hoa,B22DCPT640,7.0,0.8,2.6,6.0,4.1
2723,Doan Bao Ngan,B21DCKH019,6.9,7.6,1.9,7.4,5.9
2724,Ho Xuan Phong,B23DCCN609,9.4,4.2,9.7,3.5,6.7
2725,Nguyen Dinh Son,B24DCQT480,6.5,7.2,1.8,6.3,5.5
2726,Ta Thu Hoa,B21DCVT999,9.1,3.7,2.4,7.4,5.7
2727,Vo Bao Linh,B22DCMR767,9.0,3.8,0.7,3.2,4.2
2728,Do Xuan Ngan,B23DCKT527,8.4,1.2,3.4,7.1,5.0
2729,Ly Thi Viet,B22DCVT226,9.8,1.3,8.4,7.1,6.7
2730,Nguyen Gia Nhi,B23DCAT006,7.0,1.7,7.6,5.2,5.4
2731,Bui Manh Phong,B23DCBC188,8.6,8.5,7.5,9.0,8.4
2732,Ngo Cong Ngan,B23DCQT473,9.5,0.6,1.8,3.3,3.8
2733,Nguyen Manh Phuc,B22DCCN625,6.0,1.2,3.9,8.6,4.9
2734,Pham Quang Tam,B24DCFT335,8.7,1.0,7.9,8.2,6.5
2735,Dang Cong Ngan,B22DCPT657,6.3,0.3,3.0,6.2,4.0
2736,Tran Dinh Hai,B22DCAT782,9.3,3.5,8.2,1.3,5.6
2737,Vo Bao Tu,B23DCPT546,7.0,6.0,9.2,7.7,7.5
2738,Bui Dinh Tam,B22DCQT563,8.6,9.0,1.1,6.3,6.3
2739,Bui Xuan Long,B23DCMR725,8.4,1.5,0.1,3.0,3.2
2740,Duong Van Giang,B23DCFT453,9.5,4.0,1.5,8.4,5.8
2741,Dang Thi Tam,B21DCKT055,10.0,8.7,9.7,0.6,7.2
2742,Ta Thi Phuong,B23DCCN626,6.1,6.6,3.1,1.4,4.3
2743,Nguyen Van Chi,B24DCVT037,7.9,1.9,0.4,7.9,4.5
2744,Pham Thanh Phuc,B24DCKT195,8.4,9.0,3.5,9.7,7.6
2745,Ta Ngoc Nhi,B24DCQT567,7.0,6.9,9.3,9.1,8.1
2746,Pham Huu Chau,B22DCMR838,6.5,0.3,0.4,8.4,3.9
2747,Vo Minh Nhi,B22DCPT001,9.8,3.4,6.6,5.2,6.2
2748,Mai Thanh Hai,B21DCKT473,8.1,2.5,1.4,2.7,3.7
2749,Bui Thu Son,B21DCMR571,9.7,8.9,8.7,3.8,7.8
2750,Dang Duc Hung,B21DCVT695,6.8,3.2,9.9,5.3,6.3
2751,Duong Huu Viet,B24DCFT669,8.8,9.5,2.0,5.4,6.4
2752,Ta Quang Minh,B21DCMR519,7.4,0.2,7.8,4.1,4.9
2753,Tran Thu Thang,B23DCVT504,9.2,7.4,9.7,0.6,6.7
2754,Pham Ngoc Nam,B23DCBC031,7.7,3.3,1.0,8.4,5.1
2755,Pham Thu Quan,B21DCCN506,7.9,2.1,2.2,2.1,3.6
2756,Dinh Manh Chi,B21DCPT401,6.3,6.5,9.9,4.1,6.7
2757,Hoang Dinh Hai,B23DCMR089,8.2,1.6,8.7,7.2,6.4
2758,Ta Thanh Son,B23DCPT343,7.6,9.8,3.1,9.9,7.6
2759,Huynh Gia Nga,B22DCVT848,6.7,4.2,4.8,2.0,4.4
2760,Ngo Bao Tu,B23DCAT341,8.5,1.1,7.3,4.6,5.4
2761,Hoang Gia Anh,B24DCAT369,9.7,4.7,6.6,0.7,5.4
2762,Ho Quang An,B24DCAT275,6.3,0.6,8.8,1.4,4.3
2763,Hoang Quang Nhi,B23DCFT606,8.0,0.7,8.7,3.1,5.1
2764,Le Thanh Vy,B22DCKT878,9.8,8.0,7.8,2.4,7.0
2765,Tran Dinh Ngoc,B21DCMR008,7.7,7.5,7.7,2.6,6.4
2766,Bui Van Dung,B21DCPT887,6.2,2.2,2.8,0.4,2.9
2767,Bui Huu Mai,B24DCMR719,7.8,2.9,4.4,2.9,4.5
2768,Mai Cong Nhi,B21DCQT537,7.4,1.8,6.7,0.1,4.0
2769,Le Bao Tam,B23DCFT853,9.9,0.6,2.2,7.7,5.1
2770,Dinh Minh Trang,B24DCPT807,7.5,0.0,0.1,2.1,2.4
2771,Phan Quoc Binh,B24DCMR327,8.6,0.3,2.6,9.2,5.2
2772,Ly Huu Chau,B22DCMR814,6.8,7.5,2.8,3.8,5.2
2773,Duong Gia Thang,B21DCCN036,7.6,6.2,5.2,7.7,6.7
2774,Dinh Ngoc Giang,B22DCBC405,6.6,3.1,5.4,9.6,6.2
2775,Huynh Thanh Hung,B23DCFT493,6.5,7.2,3.8,3.6,5.3
2776,Doan Thu Chau,B24DCCN503,6.1,4.8,5.7,7.6,6.0
2777,Ho Thi Vy,B23DCAT864,8.8,5.0,7.8,3.7,6.3
2778,Bui Quoc Trang,B23DCBC089,8.6,6.2,1.7,9.9,6.6
2779,Hoang Dinh Viet,B24DCKT990,8.0,5.5,3.7,8.3,6.4
2780,Nguyen Minh Hieu,B23DCBC482,9.9,3.8,9.7,8.5,8.0
2781,Ly Thi Giang,B22DCKH086,7.5,2.0,0.8,5.2,3.9
2782,Duong Gia Phong,B23DCPT005,6.0,2.2,3.2,1.2,3.1
2783,Huynh Van Binh,B22DCMR972,8.0,3.4,8.8,3.5,5.9
2784,Ngo Manh Long,B24DCVT979,6.4,9.9,7.3,9.4,8.2
2785,Ngo Bao Tu,B22DCKH840,9.2,9.4,8.5,9.4,9.1
2786,Mai Thu Duy,B24DCCN902,9.7,5.3,0.0,4.7,4.9
2787,Dinh Gia Vy,B22DCVT540,6.6,6.3,2.2,3.3,4.6
2788,Pham Cong Phuong,B23DCQT058,7.6,3.6,6.7,0.8,4.7
2789,Duong Thi Ngoc,B21DCBC325,8.5,4.0,0.5,9.2,5.5
2790,Vu Bao Nga,B21DCFT420,7.0,4.6,3.7,9.6,6.2
2791,Phan Thi Mai,B21DCKT687,6.2,1.5,4.6,0.4,3.2
2792,Hoang Van Huy,B21DCVT017,6.3,4.3,0.9,1.1,3.1
2793,Duong Minh Trung,B24DCPT091,8.4,2.7,7.0,2.4,5.1
2794,Bui Gia Phong,B21DCQT553,8.6,3.5,2.0,8.4,5.6
2795,Vu Xuan Viet,B21DCKT734,9.0,6.5,9.4,8.3,8.3
2796,Duong Quang Son,B23DCVT624,8.6,3.0,7.8,9.4,7.2
2797,Hoang Cong Giang,B23DCKH896,8.4,4.3,0.1,4.0,4.2
2798,Nguyen Quoc Tam,B24DCKH381,7.9,1.5,8.6,9.0,6.8
2799,Nguyen Gia Tam,B24DCBC592,8.1,2.8,1.9,5.1,4.5
2800,Tran Duc Thao,B24DCBC209,7.7,9.9,5.5,5.9,7.2
2801,Huynh Van Ngoc,B24DCFT556,9.6,1.6,3.7,0.6,3.9
2802,Le Xuan Dung,B24DCBC669,6.3,7.7,4.8,6.1,6.2
2803,Vu Thanh Ha,B21DCMR523,8.5,6.1,3.7,8.4,6.7
2804,Bui Duc Huy,B24DCAT532,9.5,8.7,5.5,5.8,7.4
2805,Do Quoc Binh,B23DCFT004,6.5,7.3,6.6,3.5,6.0
2806,Dang Manh An,B24DCKT406,7.3,1.2,2.6,5.4,4.1
2807,Dinh Thanh Minh,B21DCFT489,9.7,7.7,6.3,7.1,7.7
2808,Duong Ngoc Giang,B22DCKH757,8.5,2.8,1.2,7.6,5.0
2809,Hoang Cong Phuc,B22DCVT334,7.5,1.3,9.5,0.9,4.8
2810,Dinh Duc Phuc,B21DCKT833,8.0,4.8,2.9,4.9,5.2
2811,Ngo Quang Tam,B23DCMR549,7.2,8.1,1.0,3.0,4.8
2812,Ly Thi Huy,B23DCCN846,8.5,7.9,8.7,1.8,6.7
2813,Ly Cong Long,B23DCQT760,9.9,3.8,7.2,6.1,6.8
2814,Duong Quang Minh,B24DCQT393,7.5,8.8,9.8,9.8,9.0
2815,Ho Van Yen,B23DCQT049,9.0,8.6,6.2,7.7,7.9
2816,Bui Quoc Hung,B23DCQT218,7.2,3.6,1.8,4.0,4.2
2817,Ho Xuan Tuan,B23DCFT640,7.0,3.9,3.0,8.8,5.7
2818,Ta Thanh Bao,B22DCVT836,8.7,6.2,6.4,1.1,5.6
2819,Ho Ngoc Huy,B23DCBC358,6.2,6.1,9.9,9.0,7.8
2820,Dang Thanh Hung,B23DCCN541,7.4,0.0,0.5,4.4,3.1
2821,Tran Xuan Trung,B23DCKT604,6.3,1.5,9.1,7.9,6.2
2822,Dinh Thu Ngan,B24DCBC113,6.3,0.6,4.0,9.8,5.2
2823,Vo Thi Nga,B24DCPT864,7.8,5.7,1.2,1.6,4.1
2824,Hoang Thanh Mai,B24DCBC786,7.6,9.8,0.1,6.8,6.1
2825,Huynh Thanh Binh,B21DCVT610,9.7,8.3,7.3,3.4,7.2
2826,Dinh Thanh Ngan,B23DCPT262,9.8,0.9,9.0,2.1,5.5
2827,Do Bao Phuc,B23DCMR246,7.9,1.0,0.6,5.9,3.9
2828,Duong Minh Tam,B21DCAT763,6.1,7.4,3.7,6.0,5.8
2829,Le Minh An,B23DCPT698,8.9,3.2,9.2,0.9,5.5
2830,Vo Manh Dung,B22DCCN167,9.8,7.5,3.7,4.6,6.4
2831,Hoang Thi Bao,B22DCBC082,7.7,6.2,9.1,9.8,8.2
2832,Le Dinh Phuc,B21DCAT535,6.9,5.0,5.1,7.0,6.0
2833,Pham Ngoc Trang,B21DCPT203,7.1,7.7,5.9,4.3,6.3
2834,Tran Minh Trung,B22DCPT843,8.8,6.4,2.8,0.3,4.6
2835,Pham Thi Khanh,B23DCBC016,7.4,8.5,0.5,0.7,4.3
2836,Huynh Dinh Vy,B22DCKH450,10.0,1.2,8.6,8.3,7.0
2837,Vu Gia An,B21DCVT236,9.0,4.1,4.8,7.4,6.3
2838,Ngo Xuan Quang,B22DCBC627,9.8,2.0,2.9,2.5,4.3
2839,Huynh Cong Son,B21DCAT849,6.6,1.5,7.4,4.4,5.0
2840,Dang Quang Son,B21DCAT687,9.5,6.7,3.1,7.3,6.7
2841,Dinh Xuan Nga,B22DCKT854,9.6,8.3,1.7,5.1,6.2
2842,Dang Xuan Nga,B21DCMR388,8.8,2.5,8.2,5.1,6.2
2843,Le Cong Tu,B22DCAT735,8.6,1.8,7.1,4.9,5.6
2844,Ho Ngoc Nam,B22DCVT260,8.9,9.9,1.1,6.6,6.6
2845,Dinh Dinh An,B23DCKT999,7.8,6.8,1.4,9.0,6.2
2846,Pham Van Lan,B21DCFT109,7.0,3.4,7.3,9.9,6.9
2847,Vu Minh Thang,B22DCMR204,9.1,4.5,5.6,3.9,5.8
2848,Bui Quoc Minh,B24DCQT920,6.2,4.3,5.3,8.6,6.1
2849,Vo Cong An,B23DCQT886,9.3,7.9,10.0,5.0,8.1
2850,Duong Huu Nga,B24DCFT863,9.0,0.1,0.2,1.5,2.7
2851,Doan Gia Nhi,B22DCFT422,9.7,1.0,0.8,9.0,5.1
2852,Dinh Dinh Tuan,B23DCCN873,8.2,5.8,5.3,7.3,6.7
2853,Doan Huu Thang,B24DCMR494,9.0,8.1,1.7,3.4,5.5
2854,Pham Thi Quan,B22DCPT638,9.4,6.7,2.4,6.5,6.2
2855,Dang Gia Phong,B21DCKT736,9.3,3.9,3.4,3.7,5.1
2856,Hoang Thanh Huong,B22DCCN776,9.4,1.6,0.5,3.8,3.8
2857,Doan Xuan Dung,B24DCMR072,6.9,7.1,3.2,5.7,5.7
2858,Ngo Xuan Trung,B24DCQT297,7.9,0.9,7.2,1.1,4.3
2859,Ngo Ngoc Chi,B21DCVT186,7.1,8.0,7.7,5.7,7.1
2860,Ta Xuan Khanh,B22DCKH703,6.0,5.9,6.0,0.0,4.5
2861,Do Ngoc Trang,B23DCKT915,7.4,3.1,5.7,2.4,4.6
2862,Phan Van Trang,B21DCPT437,9.2,1.1,2.7,8.5,5.4
2863,Dinh Van An,B22DCBC846,7.0,4.0,4.5,2.9,4.6
2864,Doan Thi Tuan,B21DCBC700,7.8,8.8,1.4,5.0,5.8
2865,Ta Bao Tu,B22DCKH991,6.6,6.4,7.9,3.6,6.1
2866,Phan Huu Ngan,B21DCQT274,7.9,6.7,0.7,1.9,4.3
2867,Bui Bao Long,B21DCVT781,7.9,3.4,3.0,4.5,4.7
2868,Ho Bao Long,B24DCBC159,9.4,8.4,0.1,7.5,6.4
2869,Mai Van Ngoc,B21DCKT783,6.9,7.7,1.2,0.0,4.0
2870,Ta Bao Quang,B24DCAT910,9.0,3.4,3.1,3.6,4.8
2871,Duong Bao Bao,B21DCAT390,9.7,4.2,0.7,6.0,5.1
2872,Pham Bao Huong,B23DCCN353,9.4,6.4,7.7,2.8,6.6
2873,Pham Quang Mai,B24DCQT745,6.7,0.4,9.3,7.1,5.9
2874,Nguyen Minh Phong,B22DCVT552,9.6,3.6,6.8,0.2,5.0
2875,Ho Bao Linh,B24DCKT485,7.4,6.2,0.3,0.6,3.6
2876,Phan Quoc Duy,B24DCCN638,8.4,3.0,7.6,2.3,5.3
2877,Dang Thu Long,B24DCBC037,7.3,5.3,0.5,2.6,3.9
2878,Phan Huu Trung,B22DCVT470,7.1,5.1,5.3,6.4,6.0
2879,Mai Xuan Tuan,B22DCPT863,8.7,6.5,7.1,9.3,7.9
2880,Phan Xuan An,B24DCCN181,6.8,9.8,0.2,1.7,4.6
2881,Bui Van Khanh,B22DCAT036,9.6,9.2,7.3,2.6,7.2
2882,Hoang Gia Lan,B22DCPT461,9.5,3.7,0.8,9.3,5.8
2883,Ngo Gia Tam,B23DCKT666,9.9,8.9,7.8,9.1,8.9
2884,Le Thanh Binh,B22DCBC458,9.1,2.7,0.9,9.1,5.5
2885,Dang Thi Huong,B21DCBC978,7.8,3.0,3.7,5.9,5.1
2886,Hoang Van Nam,B22DCQT399,7.2,2.5,7.1,5.6,5.6
2887,Ngo Cong Bao,B22DCKH062,9.5,7.0,7.6,8.0,8.0
2888,Dang Quang Hoa,B21DCMR062,6.8,1.1,9.3,2.2,4.9
2889,Phan Ngoc Quan,B22DCCN364,6.6,3.7,7.3,1.2,4.7
2890,Mai Xuan Trang,B21DCKT788,9.5,2.1,6.4,4.8,5.7
2891,Vu Cong Quang,B22DCBC850,7.9,7.8,2.1,5.7,5.9
2892,Dinh Quang Binh,B24DCKT578,6.1,0.4,8.3,7.3,5.5
2893,Pham Gia Hieu,B24DCFT179,9.6,8.0,4.5,1.5,5.9
2894,Dang Manh Chi,B22DCCN126,7.0,9.4,4.5,6.6,6.9
2895,Huynh Van Nga,B21DCBC241,6.1,4.6,7.0,9.1,6.7
2896,Doan Gia Duy,B24DCBC196,9.8,6.9,2.5,3.9,5.8
2897,Phan Quang Binh,B22DCBC629,7.4,1.2,6.6,1.2,4.1
2898,Vu Thu Lan,B22DCCN531,7.4,8.2,1.3,3.3,5.0
2899,Dinh Dinh Hoa,B24DCKH857,8.8,9.3,1.1,9.1,7.1
2900,Vo Xuan Ngoc,B22DCBC575,8.9,6.6,7.6,8.7,8.0
2901,Ta Gia Hai,B21DCMR195,9.2,7.2,3.4,0.9,5.2
2902,Dang Van Tuan,B22DCPT855,7.7,2.8,9.7,8.0,7.0
2903,Le Manh Hung,B22DCFT393,8.4,5.9,9.7,2.7,6.7
2904,Do Thu Anh,B21DCPT391,6.1,1.3,6.8,2.0,4.0
2905,Tran Huu Quan,B23DCQT016,7.4,8.0,7.6,1.0,6.0
2906,Le Xuan Minh,B22DCBC493,6.7,3.2,6.9,1.1,4.5
2907,Duong Gia Khanh,B22DCKH678,6.1,0.8,0.7,5.7,3.3
2908,Pham Xuan Huy,B24DCAT866,7.1,6.8,3.9,1.6,4.8
2909,Hoang Manh Minh,B21DCCN422,7.9,1.3,2.0,7.1,4.6
2910,Pham Quang Viet,B22DCCN185,7.5,5.1,9.7,6.9,7.3
2911,Ngo Dinh Anh,B22DCVT333,9.5,3.8,7.4,0.9,5.4
2912,Hoang Thu Thao,B23DCQT063,7.9,1.1,3.1,6.8,4.7
2913,Mai Dinh Lan,B23DCKT114,8.9,6.7,4.7,3.1,5.9
2914,Do Thu Mai,B24DCPT898,7.7,1.2,10.0,8.8,6.9
2915,Bui Dinh Khanh,B22DCAT253,8.0,0.3,2.9,1.6,3.2
2916,Bui Cong Phong,B21DCBC022,8.4,1.1,2.1,1.7,3.3
2917,Ngo Dinh Phuong,B22DCVT032,9.4,3.2,4.1,2.9,4.9
2918,Vu Manh Hai,B22DCMR926,8.4,7.9,9.1,8.6,8.5
2919,Bui Cong An,B21DCAT176,9.4,0.4,3.5,1.6,3.7
2920,Vu Thi Huy,B24DCQT820,7.3,9.8,0.3,9.3,6.7
2921,Mai Cong Binh,B22DCVT204,9.9,8.4,6.3,8.5,8.3
2922,Huynh Ngoc An,B21DCKT303,6.2,3.1,7.7,6.3,5.8
2923,Do Manh Ngoc,B21DCMR371,9.0,9.5,2.6,4.1,6.3
2924,Huynh Huu Phuong,B22DCCN511,9.1,2.7,3.6,8.6,6.0
2925,Hoang Gia Nam,B23DCBC048,9.2,4.8,6.0,4.6,6.2
2926,Do Quang Minh,B21DCPT200,9.2,7.1,4.2,9.3,7.4
